window_id,spike_side,spike_price,spike_time,entry_side,entry_price,we_win,final_price,gross_pnl,fee,net_pnl
25_12_10_07_00_07_15,DOWN,90,519.4,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_10_08_00_08_15,DOWN,90,632.0,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_10_09_00_09_15,UP,90,712.3,DOWN,11,False,80,-1.1000,0.217827,-1.3178
25_12_10_10_00_10_15,UP,91,231.7,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_10_11_00_11_15,UP,90,568.7,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_10_12_00_12_15,DOWN,90,732.3,UP,12,False,4,-1.2000,0.232320,-1.4323
25_12_10_13_00_13_15,UP,90,768.4,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_10_14_00_14_15,DOWN,90,676.5,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_10_15_00_15_15,UP,90,365.1,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_10_16_00_16_15,UP,90,716.9,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_10_17_00_17_15,UP,90,821.4,DOWN,11,False,4,-1.1000,0.217827,-1.3178
25_12_10_20_00_20_15,UP,90,525.8,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_10_21_00_21_15,DOWN,90,411.5,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_10_22_00_22_15,UP,90,491.2,DOWN,11,True,99,8.9000,0.217827,8.6822
25_12_10_22_00_22_15,DOWN,90,808.6,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_10_23_00_23_15,DOWN,90,535.4,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_11_01_00_01_15,DOWN,90,565.1,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_11_02_00_02_15,DOWN,90,423.5,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_11_03_00_03_15,DOWN,90,447.4,UP,11,False,3,-1.1000,0.217827,-1.3178
25_12_11_04_00_04_15,UP,90,663.7,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_11_06_00_06_15,DOWN,90,664.0,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_11_07_00_07_15,DOWN,90,557.1,UP,12,False,3,-1.2000,0.232320,-1.4323
25_12_11_08_00_08_15,DOWN,90,558.4,UP,12,False,3,-1.2000,0.232320,-1.4323
25_12_11_09_00_09_15,UP,90,691.4,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_11_10_00_10_15,UP,90,785.0,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_11_11_00_11_15,UP,90,452.1,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_11_12_00_12_15,DOWN,90,608.1,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_11_13_00_13_15,UP,90,848.0,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_11_14_00_14_15,UP,90,823.4,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_11_15_00_15_15,UP,90,369.7,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_11_16_00_16_15,DOWN,90,343.2,UP,12,False,3,-1.2000,0.232320,-1.4323
25_12_11_17_00_17_15,UP,90,628.7,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_11_19_00_19_15,UP,90,862.4,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_11_20_00_20_15,UP,90,248.8,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_11_21_00_21_15,UP,91,463.2,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_11_22_00_22_15,UP,90,773.0,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_11_23_00_23_15,UP,90,695.5,DOWN,12,False,3,-1.2000,0.232320,-1.4323
25_12_12_00_00_00_15,DOWN,90,727.5,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_12_01_00_01_15,UP,90,557.9,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_12_02_00_02_15,DOWN,90,180.4,UP,12,True,99,8.8000,0.232320,8.5677
25_12_12_03_00_03_15,DOWN,93,714.7,UP,8,False,2,-0.8000,0.169280,-0.9693
25_12_12_04_00_04_15,DOWN,90,771.9,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_12_05_00_05_15,DOWN,90,627.8,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_12_07_00_07_15,UP,90,745.7,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_12_09_00_09_15,DOWN,90,573.3,UP,12,True,99,8.8000,0.232320,8.5677
25_12_12_09_00_09_15,UP,90,832.0,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_12_10_00_10_15,UP,90,604.0,DOWN,11,False,6,-1.1000,0.217827,-1.3178
25_12_12_11_00_11_15,DOWN,90,496.6,UP,12,False,3,-1.2000,0.232320,-1.4323
25_12_12_12_00_12_15,DOWN,90,389.6,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_12_14_00_14_15,DOWN,90,577.2,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_12_15_00_15_15,DOWN,90,347.2,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_12_16_00_16_15,UP,90,854.7,DOWN,10,False,1,-1.0000,0.202500,-1.2025
25_12_12_18_00_18_15,UP,94,721.3,DOWN,7,False,1,-0.7000,0.151357,-0.8514
25_12_12_19_00_19_15,DOWN,90,198.6,UP,12,False,3,-1.2000,0.232320,-1.4323
25_12_12_22_00_22_15,UP,90,634.4,DOWN,12,False,1,-1.2000,0.232320,-1.4323
25_12_12_23_00_23_15,UP,90,782.6,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_00_00_00_15,UP,90,287.0,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_13_02_00_02_15,UP,90,340.4,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_03_00_03_15,UP,90,607.3,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_06_00_06_15,DOWN,90,601.3,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_13_07_00_07_15,DOWN,91,858.1,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_08_00_08_15,UP,90,868.5,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_13_09_00_09_15,UP,90,722.5,DOWN,12,False,1,-1.2000,0.232320,-1.4323
25_12_13_10_00_10_15,UP,90,275.1,DOWN,12,False,1,-1.2000,0.232320,-1.4323
25_12_13_11_00_11_15,DOWN,90,478.4,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_12_00_12_15,UP,90,420.3,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_13_00_13_15,UP,90,365.1,DOWN,12,True,99,8.8000,0.232320,8.5677
25_12_13_14_00_14_15,UP,90,826.2,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_15_00_15_15,UP,91,283.4,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_16_00_16_15,UP,90,205.8,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_13_17_00_17_15,DOWN,90,363.9,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_18_00_18_15,UP,90,507.3,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_22_00_22_15,DOWN,90,774.1,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_13_23_00_23_15,UP,90,699.5,DOWN,10,False,1,-1.0000,0.202500,-1.2025
25_12_14_01_00_01_15,UP,90,764.9,DOWN,12,False,1,-1.2000,0.232320,-1.4323
25_12_14_02_00_02_15,UP,90,390.5,DOWN,12,False,3,-1.2000,0.232320,-1.4323
25_12_14_04_00_04_15,UP,90,715.6,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_14_05_00_05_15,DOWN,90,469.9,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_14_08_00_08_15,DOWN,90,779.0,UP,11,False,3,-1.1000,0.217827,-1.3178
25_12_14_09_00_09_15,DOWN,93,745.3,UP,9,False,46,-0.9000,0.186323,-1.0863
25_12_14_11_00_11_15,DOWN,93,199.4,UP,10,False,2,-1.0000,0.202500,-1.2025
25_12_14_12_00_12_15,DOWN,90,204.9,UP,12,False,9,-1.2000,0.232320,-1.4323
25_12_14_12_00_12_15,UP,90,749.6,DOWN,12,True,99,8.8000,0.232320,8.5677
25_12_14_14_00_14_15,DOWN,90,574.9,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_14_15_00_15_15,DOWN,90,574.4,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_14_17_00_17_15,UP,90,514.7,DOWN,11,True,99,8.9000,0.217827,8.6822
25_12_14_18_00_18_15,UP,90,588.1,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_14_19_00_19_15,DOWN,90,258.2,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_14_21_00_21_15,DOWN,90,593.8,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_14_23_00_23_15,DOWN,90,367.7,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_15_00_00_00_15,UP,90,115.4,DOWN,11,False,43,-1.1000,0.217827,-1.3178
25_12_15_01_00_01_15,UP,90,674.9,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_15_02_00_02_15,UP,90,298.3,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_15_04_00_04_15,UP,90,250.3,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_15_06_00_06_15,DOWN,91,543.1,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_15_07_00_07_15,DOWN,90,387.1,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_15_08_00_08_15,DOWN,90,764.8,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_15_09_00_09_15,UP,90,246.9,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_15_11_00_11_15,DOWN,90,807.4,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_15_13_00_13_15,DOWN,90,320.1,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_15_14_00_14_15,UP,90,386.1,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_15_15_00_15_15,DOWN,90,632.3,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_15_18_00_18_15,UP,90,634.3,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_15_19_00_19_15,UP,90,502.3,DOWN,11,True,99,8.9000,0.217827,8.6822
25_12_15_19_00_19_15,DOWN,91,782.1,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_15_21_00_21_15,DOWN,90,438.4,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_15_22_00_22_15,DOWN,90,149.2,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_15_23_00_23_15,UP,90,533.1,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_16_00_00_00_15,DOWN,90,685.4,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_16_01_00_01_15,UP,90,360.3,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_16_02_00_02_15,UP,90,625.5,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_16_03_00_03_15,DOWN,90,573.1,UP,12,False,3,-1.2000,0.232320,-1.4323
25_12_16_04_00_04_15,DOWN,90,601.5,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_16_05_00_05_15,UP,90,602.5,DOWN,12,False,1,-1.2000,0.232320,-1.4323
25_12_16_06_00_06_15,UP,91,322.1,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_16_07_00_07_15,DOWN,93,770.9,UP,10,False,2,-1.0000,0.202500,-1.2025
25_12_16_08_00_08_15,UP,90,383.1,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_16_09_00_09_15,UP,91,661.1,DOWN,10,False,2,-1.0000,0.202500,-1.2025
25_12_16_10_00_10_15,UP,91,763.9,DOWN,11,False,7,-1.1000,0.217827,-1.3178
25_12_16_11_00_11_15,DOWN,90,671.2,UP,12,False,4,-1.2000,0.232320,-1.4323
25_12_16_12_00_12_15,UP,90,769.7,DOWN,11,True,99,8.9000,0.217827,8.6822
25_12_16_13_00_13_15,DOWN,90,631.5,UP,12,False,53,-1.2000,0.232320,-1.4323
25_12_16_14_00_14_15,UP,90,392.2,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_16_16_00_16_15,DOWN,90,486.6,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_16_17_00_17_15,UP,90,493.1,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_16_18_00_18_15,UP,90,326.8,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_16_19_00_19_15,DOWN,90,284.6,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_16_20_00_20_15,DOWN,93,735.2,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_16_21_00_21_15,UP,90,694.3,DOWN,10,False,2,-1.0000,0.202500,-1.2025
25_12_16_23_00_23_15,DOWN,91,699.3,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_17_00_00_00_15,DOWN,90,68.6,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_17_02_00_02_15,DOWN,90,539.7,UP,11,False,4,-1.1000,0.217827,-1.3178
25_12_17_03_00_03_15,UP,90,494.1,DOWN,11,True,99,8.9000,0.217827,8.6822
25_12_17_04_00_04_15,UP,90,349.0,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_17_05_00_05_15,DOWN,90,142.2,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_17_06_00_06_15,UP,90,180.9,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_17_07_00_07_15,UP,90,385.3,DOWN,11,True,98,8.9000,0.217827,8.6822
25_12_17_07_00_07_15,DOWN,90,645.6,UP,12,False,3,-1.2000,0.232320,-1.4323
25_12_17_08_00_08_15,DOWN,90,204.1,UP,11,False,7,-1.1000,0.217827,-1.3178
25_12_17_09_00_09_15,UP,90,534.7,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_17_10_00_10_15,DOWN,90,112.1,UP,12,True,99,8.8000,0.232320,8.5677
25_12_17_10_00_10_15,UP,90,646.3,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_17_11_00_11_15,UP,90,586.5,DOWN,12,False,2,-1.2000,0.232320,-1.4323
25_12_17_12_00_12_15,UP,90,387.6,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_17_13_00_13_15,UP,90,389.9,DOWN,12,True,98,8.8000,0.232320,8.5677
25_12_17_15_00_15_15,UP,90,430.8,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_17_16_00_16_15,UP,90,303.6,DOWN,12,False,96,-1.2000,0.232320,-1.4323
25_12_17_18_00_18_15,UP,90,273.9,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_17_19_00_19_15,DOWN,90,422.2,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_17_21_00_21_15,UP,91,735.2,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_17_23_00_23_15,DOWN,90,251.1,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_18_01_00_01_15,DOWN,90,235.9,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_18_04_00_04_15,UP,91,255.0,DOWN,10,False,3,-1.0000,0.202500,-1.2025
25_12_18_05_00_05_15,DOWN,90,396.5,UP,12,False,3,-1.2000,0.232320,-1.4323
25_12_18_06_00_06_15,UP,90,540.5,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_18_07_00_07_15,UP,90,616.3,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_18_08_00_08_15,DOWN,90,320.3,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_18_09_00_09_15,DOWN,90,507.8,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_18_10_00_10_15,UP,90,418.1,DOWN,11,False,3,-1.1000,0.217827,-1.3178
25_12_18_11_00_11_15,DOWN,90,288.6,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_18_12_00_12_15,DOWN,90,796.3,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_18_13_00_13_15,UP,90,92.3,DOWN,12,False,3,-1.2000,0.232320,-1.4323
25_12_18_14_00_14_15,UP,91,373.1,DOWN,10,True,99,9.0000,0.202500,8.7975
25_12_18_14_00_14_15,DOWN,90,705.6,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_18_15_00_15_15,DOWN,90,736.3,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_18_16_00_16_15,DOWN,90,682.4,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_18_17_00_17_15,DOWN,90,189.7,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_18_18_00_18_15,UP,90,728.1,DOWN,11,False,3,-1.1000,0.217827,-1.3178
25_12_18_19_00_19_15,DOWN,90,281.7,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_18_20_00_20_15,UP,90,145.2,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_18_21_00_21_15,UP,90,84.9,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_18_22_00_22_15,DOWN,90,659.9,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_18_23_00_23_15,DOWN,90,446.1,UP,12,True,99,8.8000,0.232320,8.5677
25_12_19_01_00_01_15,DOWN,90,162.7,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_19_02_00_02_15,DOWN,90,568.8,UP,11,False,3,-1.1000,0.217827,-1.3178
25_12_19_03_00_03_15,UP,90,194.3,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_19_04_00_04_15,UP,90,564.1,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_19_05_00_05_15,DOWN,90,405.0,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_19_06_00_06_15,DOWN,90,687.9,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_19_07_00_07_15,UP,90,338.4,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_19_10_00_10_15,UP,90,289.1,DOWN,11,False,20,-1.1000,0.217827,-1.3178
25_12_19_13_00_13_15,UP,90,393.5,DOWN,11,False,14,-1.1000,0.217827,-1.3178
25_12_19_16_00_16_15,UP,90,286.3,DOWN,11,False,5,-1.1000,0.217827,-1.3178
25_12_19_18_00_18_15,UP,90,520.1,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_19_20_00_20_15,DOWN,90,482.8,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_19_21_00_21_15,DOWN,90,676.7,UP,11,False,2,-1.1000,0.217827,-1.3178
25_12_19_22_00_22_15,UP,90,186.7,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_19_23_00_23_15,DOWN,90,540.8,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_20_00_00_00_15,DOWN,90,444.4,UP,11,False,12,-1.1000,0.217827,-1.3178
25_12_20_01_00_01_15,UP,90,575.8,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_20_03_00_03_15,UP,90,666.8,DOWN,12,True,98,8.8000,0.232320,8.5677
25_12_20_03_00_03_15,DOWN,90,829.4,UP,12,False,3,-1.2000,0.232320,-1.4323
25_12_20_06_00_06_15,UP,91,360.0,DOWN,10,False,2,-1.0000,0.202500,-1.2025
25_12_20_07_00_07_15,DOWN,90,542.2,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_20_08_00_08_15,UP,90,202.7,DOWN,11,False,2,-1.1000,0.217827,-1.3178
25_12_20_09_00_09_15,UP,90,618.4,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_20_10_00_10_15,UP,92,655.5,DOWN,9,False,3,-0.9000,0.186323,-1.0863
25_12_20_11_00_11_15,DOWN,92,601.4,UP,10,False,2,-1.0000,0.202500,-1.2025
25_12_20_12_00_12_15,UP,90,575.9,DOWN,11,True,99,8.9000,0.217827,8.6822
25_12_20_14_00_14_15,DOWN,90,139.1,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_20_15_00_15_15,DOWN,90,499.3,UP,12,False,2,-1.2000,0.232320,-1.4323
25_12_20_16_00_16_15,UP,91,710.8,DOWN,11,False,1,-1.1000,0.217827,-1.3178
25_12_20_17_00_17_15,UP,90,360.2,DOWN,11,False,1,-1.1000,0.217827,-1.3178
