episode_id,market_id,window_id,start_ts,end_ts,total_trades,net_up,net_down,matched_shares,avg_cost_matched,has_merge,has_redeem,merge_delay_s,label,confidence,realized_pnl,realized_via,is_realized
0x4dfefd752d771b1afe_2026-01-06T03:08:45,0x4dfefd752d771b1afe108061f8bbfbdb150d36ea4b77a89fc303025a670461f8,,2026-01-06T03:08:45,2026-01-06T03:08:45,1,24.95,0.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0x2f00f330402a14ee0d_2026-01-06T03:15:45,0x2f00f330402a14ee0d137ea62f74ab4085023fb9191882f1a53f1162f4b71e9f,,2026-01-06T03:15:45,2026-01-06T03:18:25,2,0.0,440.08000000000004,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0xa7df0f76d928f2a118_2026-01-06T03:17:11,0xa7df0f76d928f2a118757e975a88b8c6a1e8aeb32cbb57c37c69768406004a4f,,2026-01-06T03:17:11,2026-01-06T03:26:53,29,1777.41,1176.25,1176.25,1.0164694442225966,False,False,,MARKET_MAKING,0.30000000000000004,,,False
0x4dfefd752d771b1afe_2026-01-06T03:20:31,0x4dfefd752d771b1afe108061f8bbfbdb150d36ea4b77a89fc303025a670461f8,,2026-01-06T03:20:31,2026-01-06T03:25:15,18,132.57999999999998,1517.5,132.57999999999998,1.074079547721397,False,False,,UNKNOWN,0.0,,,False
0x337d4c2746a830d4a3_2026-01-06T03:23:33,0x337d4c2746a830d4a34c45dfe58b171ff8a49c21f6511d42a829a23ff390051b,,2026-01-06T03:23:33,2026-01-06T03:25:17,7,37.71,499.0,37.71,0.8111683775931604,False,False,,FULL_SET_ARB,0.3,,,False
0xb50c46337dbc4b866a_2026-01-06T03:23:33,0xb50c46337dbc4b866acfe5c6825b70cd222e64908d8ec7538e318113a8bf7668,,2026-01-06T03:23:33,2026-01-06T03:28:57,11,276.0,1077.2,276.0,0.7723594759898179,False,False,,FULL_SET_ARB,0.3,,,False
0x0bd600f1ace6642a85_2026-01-06T03:31:01,0x0bd600f1ace6642a85e3dae531e3cdae95ca8dbca683f8c8a4e8a1bcbb32b5b3,,2026-01-06T03:31:01,2026-01-06T03:34:45,5,0.0,545.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x5a39f23454a569d081_2026-01-06T03:32:27,0x5a39f23454a569d081b8c9722de8acb0eb9305fd7c73974294b82d0b515ec7d6,,2026-01-06T03:32:27,2026-01-06T03:43:03,11,321.46,404.4,321.46,1.0204042328390075,False,False,,FULL_SET_ARB,0.4,,,False
0x47798ea7be45b3c103_2026-01-06T03:38:11,0x47798ea7be45b3c103bf94c8a96846fc4355fb6fb4f42651ac70e4b6c64eb727,,2026-01-06T03:38:11,2026-01-06T03:41:09,4,524.24,0.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x7d7f6bfba68ddd369a_2026-01-06T03:38:29,0x7d7f6bfba68ddd369a088275a5f24a7e2b02e9c8c6f8c34215cc993e94dfb2bf,btc-updown-15m-1767650400,2026-01-06T03:38:29,2026-01-06T03:38:31,4,0.0,702.5899999999999,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x0c045cf4ecec2ddf90_2026-01-06T03:42:03,0x0c045cf4ecec2ddf9091a21ac2a65ce967868d49e298fa24b18055834375b9a0,,2026-01-06T03:42:03,2026-01-06T03:42:03,1,0.0,11.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0xf00a24531b7ca67c6e_2026-01-06T03:45:15,0xf00a24531b7ca67c6edb8b326cca80d48071b1a06a9f7d4cd390a42ee259216f,btc-updown-15m-1767651300,2026-01-06T03:45:15,2026-01-06T03:48:11,3,197.58,53.12,53.12,0.7538855421686748,False,False,,FULL_SET_ARB,0.3,,,False
0x0be89d18bda5d0e60b_2026-01-06T03:46:09,0x0be89d18bda5d0e60bf2735d88fe55322af576d1ac6495d46668b4653916757b,,2026-01-06T03:46:09,2026-01-06T03:46:09,1,0.0,45.98,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0x0bd600f1ace6642a85_2026-01-06T03:51:25,0x0bd600f1ace6642a85e3dae531e3cdae95ca8dbca683f8c8a4e8a1bcbb32b5b3,,2026-01-06T03:51:25,2026-01-06T04:26:43,18,574.93,563.75,563.75,1.1007604279182854,False,False,,FULL_SET_ARB,0.4,,,False
0x0c045cf4ecec2ddf90_2026-01-06T03:57:39,0x0c045cf4ecec2ddf9091a21ac2a65ce967868d49e298fa24b18055834375b9a0,,2026-01-06T03:57:39,2026-01-06T04:24:09,11,152.78,161.0,152.78,0.7967632384974456,False,False,,FULL_SET_ARB,0.7,,,False
0x8cc853540bdbaeabdb_2026-01-06T03:58:51,0x8cc853540bdbaeabdbcd4feb93f974f8aea07bff47079396738f0f2c984a70ed,,2026-01-06T03:58:51,2026-01-06T03:58:51,1,0.0,251.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0xed1c4eeeeeaccacd93_2026-01-06T04:00:09,0xed1c4eeeeeaccacd93d7109640e078270e729e8241ce61cadb65acfb2d2ad213,,2026-01-06T04:00:09,2026-01-06T04:12:41,14,607.88,1208.19,607.88,0.6922908459362687,False,False,,FULL_SET_ARB,0.3,,,False
0x6148aa25ceb13426ef_2026-01-06T04:02:59,0x6148aa25ceb13426ef13743866d6f92c592210ee9aea1403a8ba28935b5d671f,,2026-01-06T04:02:59,2026-01-06T04:06:41,3,0.0,168.82999999999998,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x47798ea7be45b3c103_2026-01-06T04:06:47,0x47798ea7be45b3c103bf94c8a96846fc4355fb6fb4f42651ac70e4b6c64eb727,,2026-01-06T04:06:47,2026-01-06T04:26:15,20,568.8199999999999,1728.04,568.8199999999999,0.5989591815760378,False,False,,MARKET_MAKING,0.30000000000000004,,,False
0x3f2d2ecd37c691129b_2026-01-06T04:15:07,0x3f2d2ecd37c691129b933039bccb1d9f92865aa23136c8c58085d383baefccea,,2026-01-06T04:15:07,2026-01-06T04:18:29,7,420.58,279.8,279.8,0.9238323602679318,False,False,,FULL_SET_ARB,0.3,,,False
0x8f75b8f36f3deb53a4_2026-01-06T04:15:51,0x8f75b8f36f3deb53a4abec3a318dcdec4a8c575c26c767f1f7e44203997dc6f2,,2026-01-06T04:15:51,2026-01-06T04:18:01,3,303.22,0.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x8cc853540bdbaeabdb_2026-01-06T04:20:19,0x8cc853540bdbaeabdbcd4feb93f974f8aea07bff47079396738f0f2c984a70ed,,2026-01-06T04:20:19,2026-01-06T04:24:07,2,5.37,100.0,5.37,0.9400000000000001,False,False,,FULL_SET_ARB,0.3,,,False
0xfdd9809563bb9d5d76_2026-01-06T04:30:07,0xfdd9809563bb9d5d76075caafa59c604f132dece11e653f7d55c65fae9c15663,btc-updown-15m-1767654000,2026-01-06T04:30:07,2026-01-06T04:39:17,8,825.48,232.0,232.0,0.5258930686931574,False,False,,FULL_SET_ARB,0.3,,,False
0x438c1a03115b9f95be_2026-01-06T04:30:07,0x438c1a03115b9f95be291678be3784e058ea32e576b307e5fb42993b74cbc41f,,2026-01-06T04:30:07,2026-01-06T04:30:07,1,0.0,121.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x89fe89a6009cf1381c_2026-01-06T04:30:11,0x89fe89a6009cf1381c4c76e707bc8f0e329b8928baa34901b9ea7d244a6bd2e1,,2026-01-06T04:30:11,2026-01-06T05:04:41,11,613.79,291.54,291.54,1.0713616166771718,False,False,,UNKNOWN,0.0,,,False
0x753bdcc734c2f05c10_2026-01-06T04:34:17,0x753bdcc734c2f05c100f70f7a42d67a0cf8c69fd02444cc06067209a0022ebfc,,2026-01-06T04:34:17,2026-01-06T04:50:51,10,0.0,600.29,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0xa4de242439017f251c_2026-01-06T04:39:19,0xa4de242439017f251cf88509b57ce212ffdc6d86685ffaefa4cc7e97225fc5fa,,2026-01-06T04:39:19,2026-01-06T04:44:29,8,404.98,0.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0x9925a999dab2587a5c_2026-01-06T04:45:27,0x9925a999dab2587a5cd1b5208d9826094eda1f2ee644fb613de27c42a3467cff,btc-updown-15m-1767654900,2026-01-06T04:45:27,2026-01-06T04:57:13,19,829.66,1376.59,829.66,0.9354970185239888,False,False,,FULL_SET_ARB,0.3,,,False
0x033b79a59c91b65ec7_2026-01-06T04:45:39,0x033b79a59c91b65ec7c71768f5f34f8f1f6e2dbe5f2f599323e44a364f961657,,2026-01-06T04:45:39,2026-01-06T04:53:31,10,235.97,490.19,235.97,1.1601010659499165,False,False,,UNKNOWN,0.0,,,False
0x3d686edd21db0ef452_2026-01-06T04:49:23,0x3d686edd21db0ef452f3cf00d026522a1fdf67632c1327cd7db6d9f6fc712229,,2026-01-06T04:49:23,2026-01-06T04:49:23,2,0.0,254.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0xf56cbdfd71732785f8_2026-01-06T05:01:05,0xf56cbdfd71732785f8c90a704371a87952a9eca2ea7e93a505358853ff960b78,,2026-01-06T05:01:05,2026-01-06T05:12:05,11,192.47,526.0,192.47,1.0805944751451069,False,False,,UNKNOWN,0.0,,,False
0xb7166e400eacd115e7_2026-01-06T05:04:07,0xb7166e400eacd115e7783064be764573f66dbc1462462a19b224a8946c17896e,btc-updown-15m-1767655800,2026-01-06T05:04:07,2026-01-06T05:13:05,22,930.61,1819.09,930.61,0.8589585428568044,False,False,,MARKET_MAKING,0.30000000000000004,,,False
0x753bdcc734c2f05c10_2026-01-06T05:05:51,0x753bdcc734c2f05c100f70f7a42d67a0cf8c69fd02444cc06067209a0022ebfc,,2026-01-06T05:05:51,2026-01-06T05:05:51,1,0.0,79.56,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0x42d43c4150bb64ac7a_2026-01-06T05:15:07,0x42d43c4150bb64ac7ad08843aafffb5b09320c17515ad596f037e39aefce2a6d,,2026-01-06T05:15:07,2026-01-06T05:20:09,4,35.0,242.0,35.0,1.0578571428571428,False,False,,HYBRID,0.2,,,False
0x3b96f515b6c431fd21_2026-01-06T05:24:07,0x3b96f515b6c431fd215f6341c13e8349869e82b7e7f49865449a824c820f03be,btc-updown-15m-1767656700,2026-01-06T05:24:07,2026-01-06T05:28:23,14,755.2099999999999,1125.06,755.2099999999999,0.7347352948921954,False,False,,FULL_SET_ARB,0.3,,,False
0x138c628b692ea87c08_2026-01-06T05:30:19,0x138c628b692ea87c081cdef6cecbad358f9339a17fa29af4daebcc15ba823e15,,2026-01-06T05:30:19,2026-01-06T05:38:55,10,605.0,580.94,580.94,1.1197876544909973,False,False,,FULL_SET_ARB,0.4,,,False
0xa08465c2f701924936_2026-01-06T05:30:49,0xa08465c2f701924936474c23f7bbfc5251b9a41fea18ad6ff3b98825755f30cc,btc-updown-15m-1767657600,2026-01-06T05:30:49,2026-01-06T05:42:41,13,1976.53,1134.0,1134.0,0.5075415463131809,False,False,,FULL_SET_ARB,0.3,,,False
0xd72657c198cdb7be3e_2026-01-06T05:32:11,0xd72657c198cdb7be3ebe91ab894f2d011eac63ee99251082d9da143e1290ee19,,2026-01-06T05:32:11,2026-01-06T05:37:41,6,201.0,420.13000000000005,201.0,1.0710330135910313,False,False,,UNKNOWN,0.0,,,False
0x1ae91b6da3404a0029_2026-01-06T05:32:23,0x1ae91b6da3404a0029d6dd95e0aa8470aa6c92620f4046cf97145a7c2f98fada,,2026-01-06T05:32:23,2026-01-06T05:37:29,4,55.0,40.0,40.0,1.3286363636363636,False,False,,FULL_SET_ARB,0.4,,,False
0x7d87ebcd9590620c06_2026-01-06T05:32:35,0x7d87ebcd9590620c06f2330520c90db2c47b13cd0aed135c5ae0887e2924cfb8,,2026-01-06T05:32:35,2026-01-06T05:58:57,6,288.41999999999996,94.03999999999999,94.03999999999999,1.1151178685255987,False,False,,UNKNOWN,0.0,,,False
0x5c55858408f0bffbc5_2026-01-06T05:45:11,0x5c55858408f0bffbc540864adbe45eb4c8699507e044d2871f788e26d80a93b2,,2026-01-06T05:45:11,2026-01-06T05:45:47,3,0.0,363.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x6f0169efe8ab3c2124_2026-01-06T05:45:15,0x6f0169efe8ab3c21245990fc77175db1b4a678328a159cff9960716b8f910633,btc-updown-15m-1767658500,2026-01-06T05:45:15,2026-01-06T05:58:15,15,652.94,1287.0,652.94,1.050959799093165,False,False,,UNKNOWN,0.0,,,False
0x5c55858408f0bffbc5_2026-01-06T05:56:49,0x5c55858408f0bffbc540864adbe45eb4c8699507e044d2871f788e26d80a93b2,,2026-01-06T05:56:49,2026-01-06T05:57:27,2,77.78,0.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0xd72657c198cdb7be3e_2026-01-06T05:59:29,0xd72657c198cdb7be3ebe91ab894f2d011eac63ee99251082d9da143e1290ee19,,2026-01-06T05:59:29,2026-01-06T06:28:27,14,1568.5299999999997,819.3100000000001,819.3100000000001,0.9778429432881826,False,False,,FULL_SET_ARB,0.3,,,False
0x098504bc6cc2f3fce4_2026-01-06T06:00:05,0x098504bc6cc2f3fce423f5c173c80df8c513f7ed5a092167ea6cd986c7bc4985,,2026-01-06T06:00:05,2026-01-06T06:03:51,10,178.26,1845.99,178.26,1.00950214507825,False,False,,UNKNOWN,0.0,,,False
0xc8c8dab87ae954fd0f_2026-01-06T06:00:07,0xc8c8dab87ae954fd0fb950722835001cb7fd6d41e75aed1867c2978dd8b34e25,,2026-01-06T06:00:07,2026-01-06T06:03:05,8,0.0,623.24,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0x1ae91b6da3404a0029_2026-01-06T06:03:31,0x1ae91b6da3404a0029d6dd95e0aa8470aa6c92620f4046cf97145a7c2f98fada,,2026-01-06T06:03:31,2026-01-06T06:21:45,31,1218.1499999999999,125.2,125.2,0.9917818300389778,False,False,,MARKET_MAKING,0.30000000000000004,,,False
0x0071ab1c503fe53faf_2026-01-06T06:06:03,0x0071ab1c503fe53faf64dc8beaf06c03f58142633c9c342d81881c5682268a5a,,2026-01-06T06:06:03,2026-01-06T06:06:03,1,0.0,34.29,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0x174d63f151397ad3f8_2026-01-06T06:15:05,0x174d63f151397ad3f81bd8fe718cfa76e04c5b1941a6c114557d0011e98fa989,btc-updown-15m-1767660300,2026-01-06T06:15:05,2026-01-06T06:24:13,10,619.3199999999999,1828.42,619.3199999999999,1.0176029914934137,False,False,,UNKNOWN,0.0,,,False
0x378cb91537e3c6364a_2026-01-06T06:15:07,0x378cb91537e3c6364ad16cee1ef4c80f80c62f5bdcb3cf98fbc36350a438a499,,2026-01-06T06:15:07,2026-01-06T06:18:29,8,167.0,726.0,167.0,1.075069860279441,False,False,,UNKNOWN,0.0,,,False
0xc8416d9ebf38ac2829_2026-01-06T06:30:07,0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,,2026-01-06T06:30:07,2026-01-06T06:39:15,4,748.16,32.0,32.0,1.067814371257485,False,False,,HYBRID,0.2,,,False
0xffe6be81dda2d4fcd5_2026-01-06T06:31:23,0xffe6be81dda2d4fcd5e303dc2dbeb5665cc04dd53226ebaaa01d32941b637cc3,,2026-01-06T06:31:23,2026-01-06T06:31:23,1,36.0,0.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0x752b54ffb2cda5173b_2026-01-06T06:31:37,0x752b54ffb2cda5173bca2511fa1da93605e26fd80c211c91915f19b9c4482e9b,,2026-01-06T06:31:37,2026-01-06T06:51:17,13,303.44,188.89000000000001,188.89000000000001,1.215227444801262,False,False,,UNKNOWN,0.0,,,False
0x40b89853bc6784b273_2026-01-06T06:31:41,0x40b89853bc6784b273e43808871bb36d3398d322743b31c95dc7059740b84914,btc-updown-15m-1767661200,2026-01-06T06:31:41,2026-01-06T06:43:05,9,444.2,946.41,444.2,0.7895007877133324,False,False,,FULL_SET_ARB,0.3,,,False
0xae849a6ada01af412a_2026-01-06T06:35:39,0xae849a6ada01af412a890dfa434d4c34bfa32f88c7652a96789b5e5a850a2499,,2026-01-06T06:35:39,2026-01-06T06:49:55,14,322.04,203.7,203.7,1.280732751329323,False,False,,UNKNOWN,0.0,,,False
0xdc8404751ffcd667cc_2026-01-06T06:43:17,0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,,2026-01-06T06:43:17,2026-01-06T06:51:11,3,127.53999999999999,0.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x87ae414d3203677dba_2026-01-06T06:45:05,0x87ae414d3203677dbace48c2c6eed8e35c65640131627cd7d560fa13a950ae6f,btc-updown-15m-1767662100,2026-01-06T06:45:05,2026-01-06T06:53:41,3,301.0,30.75,30.75,0.7531186991869918,False,False,,FULL_SET_ARB,0.3,,,False
0x954de19ae90ddf28c1_2026-01-06T06:45:05,0x954de19ae90ddf28c14d8547da9b57a951743f061adf806dcc84a34df547e1a4,,2026-01-06T06:45:05,2026-01-06T06:45:07,3,363.0,0.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0xcc6b6f4580fd4a25cb_2026-01-06T07:00:29,0xcc6b6f4580fd4a25cb6b3490df61a8029efe9fe5c189425853886a79b3edf7e8,,2026-01-06T07:00:29,2026-01-06T07:03:05,2,0.0,212.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0xae849a6ada01af412a_2026-01-06T07:00:47,0xae849a6ada01af412a890dfa434d4c34bfa32f88c7652a96789b5e5a850a2499,,2026-01-06T07:00:47,2026-01-06T07:27:25,31,1220.45,805.17,805.17,0.9386120653356669,False,False,,MARKET_MAKING,0.30000000000000004,,,False
0xc8416d9ebf38ac2829_2026-01-06T07:03:43,0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,,2026-01-06T07:03:43,2026-01-06T07:27:07,24,642.0,1466.49,642.0,0.6912940527968015,False,False,,MARKET_MAKING,0.30000000000000004,,,False
0x752b54ffb2cda5173b_2026-01-06T07:09:23,0x752b54ffb2cda5173bca2511fa1da93605e26fd80c211c91915f19b9c4482e9b,,2026-01-06T07:09:23,2026-01-06T07:27:39,38,1321.43,972.75,972.75,0.8816574443844726,False,False,,FULL_SET_ARB,0.7,,,False
0x81a0ce9e7126e3b543_2026-01-06T07:19:03,0x81a0ce9e7126e3b543efbfb3b81cd3b2d6870a6a86a84c990536e76561b7f189,,2026-01-06T07:19:03,2026-01-06T07:19:51,2,0.0,126.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0xdc8404751ffcd667cc_2026-01-06T07:21:33,0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,,2026-01-06T07:21:33,2026-01-06T07:25:59,9,0.0,372.13,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0x35fcaa9b33f4024e5a_2026-01-06T07:26:39,0x35fcaa9b33f4024e5a7693fc0747d1902f98fce346f2d6cdb06e5c947975f19c,,2026-01-06T07:26:39,2026-01-06T07:26:39,1,40.65,0.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0xe7336979e45ff05e16_2026-01-06T07:30:05,0xe7336979e45ff05e167892dd4d4b170c5c24ce5e818941a4ecd3d90ad81267ec,btc-updown-15m-1767664800,2026-01-06T07:30:05,2026-01-06T07:31:29,4,0.0,512.49,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x2762120c339af11de4_2026-01-06T07:30:07,0x2762120c339af11de48457ce962b52b801d3d93b2c37b8043d9d9f3bc5520726,,2026-01-06T07:30:07,2026-01-06T07:39:29,3,0.0,352.59,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x22776de3a0c449c5f7_2026-01-06T07:30:07,0x22776de3a0c449c5f775ad758229d6eca9d01a394fe7e11c5d57dbd18ac7a5b0,,2026-01-06T07:30:07,2026-01-06T07:32:01,2,75.0,9.0,9.0,1.11,False,False,,UNKNOWN,0.0,,,False
0xbde568b63655626ad5_2026-01-06T07:30:23,0xbde568b63655626ad5e746634d1d52f6a7142a01848c7e04944a0ff5a904c331,,2026-01-06T07:30:23,2026-01-06T08:06:07,8997,461.63000000000005,27.92,27.92,1.0819112606897434,False,False,,MARKET_MAKING,0.30000000000000004,,,False
0x908c7a8e9610b4889f_2026-01-06T07:34:45,0x908c7a8e9610b4889f140dae5851830f6e8c1175fc50aa59d4c3681a2bf8ae8a,,2026-01-06T07:34:45,2026-01-06T07:34:59,2,0.0,25.93,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.3,,,False
0xe7336979e45ff05e16_2026-01-06T07:43:11,0xe7336979e45ff05e167892dd4d4b170c5c24ce5e818941a4ecd3d90ad81267ec,btc-updown-15m-1767664800,2026-01-06T07:43:11,2026-01-06T07:43:11,1,276.29,0.0,0,0.0,False,False,,DIRECTIONAL_SPIKE,0.5,,,False
0x7f947ba03492c4c479_2026-01-06T07:45:05,0x7f947ba03492c4c47949945797b2316e02628107b0478779edb2de0079bb0e75,,2026-01-06T07:45:05,2026-01-06T07:48:55,9,363.0,701.6800000000001,363.0,0.9069858003130149,False,False,,FULL_SET_ARB,0.3,,,False
0xac7d24efa702433fe6_2026-01-06T07:45:05,0xac7d24efa702433fe6ec8c08850b753e5c2179525e9dceda2f769794222472e7,btc-updown-15m-1767665700,2026-01-06T07:45:05,2026-01-06T08:04:21,92804,992.9699999999999,5199.01,992.9699999999999,0.712178355817078,False,True,,MARKET_MAKING,0.30000000000000004,,REDEEM_UNKNOWN,False
0x22776de3a0c449c5f7_2026-01-06T07:52:15,0x22776de3a0c449c5f775ad758229d6eca9d01a394fe7e11c5d57dbd18ac7a5b0,,2026-01-06T07:52:15,2026-01-06T08:29:07,31462,550.4300000000001,731.7099999999999,550.4300000000001,0.7391217101658143,False,False,,FULL_SET_ARB,0.7,,,False
0x2762120c339af11de4_2026-01-06T07:57:57,0x2762120c339af11de48457ce962b52b801d3d93b2c37b8043d9d9f3bc5520726,,2026-01-06T07:57:57,2026-01-06T08:17:43,34947,1252.3799999999999,1391.84,1252.3799999999999,1.019452780634262,False,False,,FULL_SET_ARB,0.4,,,False
0xdc9cecbcfe1b264e26_2026-01-06T08:00:05,0xdc9cecbcfe1b264e26a98a89abaea6eb6be998c9cf881096a9ca517fd711bb7f,,2026-01-06T08:00:05,2026-01-06T08:19:13,87831,1278.13,385.23,385.23,0.6668694200958998,False,True,,MARKET_MAKING,0.30000000000000004,,REDEEM_UNKNOWN,False
0x95d635257a85d0204a_2026-01-06T08:01:25,0x95d635257a85d0204a450cdf19adbb5873465f9d26f49cb1375a1084625f53c9,,2026-01-06T08:01:25,2026-01-06T08:04:07,29944,51.99,253.5,51.99,1.0734122287968442,False,False,,MARKET_MAKING,0.30000000000000004,,,False
0x752673c4d5d92f3584_2026-01-06T08:01:33,0x752673c4d5d92f3584d9fa80a1392b820aca54757b614d4c788cae3aceb3835b,,2026-01-06T08:01:33,2026-01-06T08:29:05,12780,916.33,557.4099999999999,557.4099999999999,1.3250797946832922,False,False,,MARKET_MAKING,0.30000000000000004,,,False
0xb995bd199246d88596_2026-01-06T08:15:05,0xb995bd199246d88596e1f2a18feec916888d4aca40bc02996c567249551e2c75,,2026-01-06T08:15:05,2026-01-06T08:34:31,20019,87.3,79.76,79.76,1.287388316151203,False,True,,FULL_SET_ARB,0.4,,REDEEM_UNKNOWN,False
0x953344eca87debfb75_2026-01-06T08:15:07,0x953344eca87debfb753e19f31dc9779936e0bdd22fc7877f8acaa32725af145f,,2026-01-06T08:15:07,2026-01-06T08:34:31,155250,2744.37,4780.61,2744.37,0.7549137027461281,False,True,,MARKET_MAKING,0.30000000000000004,,REDEEM_UNKNOWN,False
0x2c57e70775ef1fee14_2026-01-06T08:30:09,0x2c57e70775ef1fee142ea725640c6bc5e9552b906f7959342d4f44d903facf72,,2026-01-06T08:30:09,2026-01-06T08:40:43,42,169.5,100.0,100.0,1.025,False,False,,MARKET_MAKING,0.30000000000000004,,,False
0x04a5f3e6fc62e154c4_2026-01-06T08:30:09,0x04a5f3e6fc62e154c4eb0bbf9b915b09335f2172ce18827d4f50a4a48c325fbb,btc-updown-15m-1767668400,2026-01-06T08:30:09,2026-01-06T08:38:07,89,0.0,0.0,0,0.0,False,False,,HYBRID,0.2,,,False
0x30f30a5a1656698132_2026-01-06T08:30:11,0x30f30a5a1656698132c305ddef63e16a67819311adc92290d8f778058acdf392,,2026-01-06T08:30:11,2026-01-06T08:41:27,16,0.0,0.0,0,0.0,False,False,,UNKNOWN,0.0,,,False
0x0dfe96e8779075b8b8_2026-01-06T08:32:39,0x0dfe96e8779075b8b89b3febff97c81d2fea02d07d3c227cc38ba1d21e067725,,2026-01-06T08:32:39,2026-01-06T08:39:05,22,0.0,0.0,0,0.0,False,False,,HYBRID,0.2,,,False
0xb1eb20291fb96c0308_2026-01-06T08:33:07,0xb1eb20291fb96c03082b6683e748052df85ef72facaf31ab21e6977624671998,,2026-01-06T08:33:07,2026-01-06T08:41:21,3,0.0,0.0,0,0.0,False,False,,UNKNOWN,0.0,,,False
0x43f76233fca0fac92c_2026-01-06T08:41:13,0x43f76233fca0fac92c2d97bba876420ba989b4ad7d1fdb9db3bc7d0d2cdd7f21,,2026-01-06T08:41:13,2026-01-06T08:41:13,1,0.0,0.0,0,0.0,False,False,,UNKNOWN,0.0,,,False
